machine_id,date,operating_hours_cumulative,daily_runtime_hours,temperature_C,vibration_mm_s,pressure_psi,rpm,current_A,failure_within_7_days,failure_event
6,2024-01-28,4268.5,6.24,82.19,3.877,87.15,1385.1,13.87,1,0
6,2024-01-29,4283.9,15.39,82.29,4.274,87.95,1380.3,13.99,1,0
6,2024-01-30,4291.1,7.18,83.57,4.491,85.13,1374.8,14.03,1,0
6,2024-01-31,4304.8,13.74,84.11,4.512,86.22,1372.3,14.25,0,1
6,2024-02-01,4314.6,9.84,69.06,,96.97,1489.1,11.64,0,0
6,2024-02-02,4328.7,14.11,70.7,1.99,97.85,1491.5,11.6,0,0
6,2024-02-03,4342.2,13.5,70.01,2.048,99.11,1475.6,11.73,0,0
6,2024-02-04,4354.6,12.33,71.03,2.435,98.76,1479.7,11.55,0,0
6,2024-02-05,4370.0,15.39,69.34,1.928,98.71,1489.7,11.46,0,0
6,2024-02-06,4377.0,6.99,68.83,2.156,97.79,1483.3,11.99,0,0
6,2024-02-07,4390.9,13.99,69.6,2.248,97.1,1485.8,11.48,0,0
6,2024-02-08,4403.7,12.71,69.12,1.88,98.92,1478.9,11.61,0,0
6,2024-02-09,4412.8,9.15,70.14,2.331,97.22,1495.3,11.51,0,0
6,2024-02-10,4424.3,11.46,68.23,2.064,97.52,1496.7,11.4,0,0
6,2024-02-11,4436.7,12.45,69.66,1.655,99.57,1488.8,12.12,0,0
6,2024-02-12,4450.1,13.36,71.23,2.212,98.72,1478.2,11.22,0,0
6,2024-02-13,4457.9,7.87,68.81,1.786,96.78,1472.5,11.78,0,0
6,2024-02-14,4465.0,7.02,69.29,2.248,98.13,1497.0,11.62,0,0
6,2024-02-15,4472.0,7.02,68.0,2.175,97.98,1485.6,11.8,0,0
6,2024-02-16,4480.9,8.94,70.84,1.873,97.77,1484.0,11.61,0,0
6,2024-02-17,4488.5,7.54,69.63,1.97,97.8,1488.7,11.8,0,0
6,2024-02-18,4499.8,11.36,69.21,2.132,99.45,1483.2,11.74,0,0
6,2024-02-19,4510.2,10.37,69.78,1.946,100.14,1480.9,11.83,0,0
6,2024-02-20,4525.1,14.93,69.66,2.29,98.1,1500.7,12.18,0,0
6,2024-02-21,4538.3,13.17,69.03,2.166,98.3,1492.5,11.1,0,0
6,2024-02-22,4546.4,8.06,68.33,1.805,96.78,1496.3,11.68,0,0
6,2024-02-23,4552.8,6.46,69.89,2.003,99.84,1495.7,11.36,0,0
6,2024-02-24,4565.9,13.09,69.75,2.107,97.48,1467.1,11.44,0,0
6,2024-02-25,4580.4,14.46,69.34,1.912,97.72,1489.7,11.37,0,0
6,2024-02-26,4593.4,13.01,69.43,2.193,98.93,1487.0,11.57,0,0
6,2024-02-27,4605.8,12.44,70.81,2.121,98.42,1478.1,11.99,0,0
6,2024-02-28,4614.3,8.49,70.02,2.137,98.69,1506.5,11.54,0,0
6,2024-02-29,4625.2,10.95,68.41,1.982,98.82,1484.2,11.76,0,0
6,2024-03-01,4638.5,13.25,71.02,1.876,98.13,1478.9,11.93,0,0
6,2024-03-02,4646.4,7.93,70.41,2.212,99.02,1481.9,11.4,0,0
6,2024-03-03,4657.2,10.77,70.34,2.293,96.43,1488.0,11.42,0,0
6,2024-03-04,4664.4,7.17,68.94,2.184,99.78,1486.6,11.66,0,0
6,2024-03-05,4675.7,11.31,70.58,2.163,97.96,1478.8,11.12,0,0
6,2024-03-06,4687.4,11.74,69.91,2.038,99.01,1489.7,12.26,0,0
6,2024-03-07,4698.8,11.35,68.57,,98.63,1483.3,11.66,0,0
6,2024-03-08,4709.5,10.69,70.02,2.14,96.14,1481.0,11.82,0,0
6,2024-03-09,4721.3,11.87,70.68,1.935,98.36,1481.3,11.6,0,0
6,2024-03-10,4737.3,15.97,70.3,2.179,96.03,1473.7,11.85,0,0
6,2024-03-11,4749.5,12.23,,2.07,98.63,1475.3,11.6,0,0
6,2024-03-12,4763.0,13.53,70.13,1.807,98.36,1474.6,11.82,0,0
6,2024-03-13,4771.0,7.92,69.37,2.037,96.86,1463.9,12.05,0,0
6,2024-03-14,4782.3,11.3,67.85,1.842,98.33,1485.7,11.0,0,0
6,2024-03-15,4788.3,6.08,70.38,1.82,97.67,1474.9,11.86,0,0
6,2024-03-16,4794.7,6.31,70.41,1.697,97.98,1479.7,11.5,0,0
6,2024-03-17,4803.9,9.22,69.7,1.827,95.55,1480.6,11.33,0,0
6,2024-03-18,4814.6,10.67,68.71,1.85,96.9,1475.1,11.22,0,0
6,2024-03-19,4826.3,11.76,71.12,2.22,97.35,1480.1,11.69,0,0
6,2024-03-20,4841.2,14.88,70.28,2.115,97.0,1483.6,11.74,0,0
6,2024-03-21,4854.9,13.72,70.34,2.329,97.62,1477.4,11.47,0,0
6,2024-03-22,4863.9,9.0,70.65,2.0,97.47,1475.7,11.28,0,0
6,2024-03-23,4877.3,13.43,70.94,1.835,98.44,1478.1,11.69,0,0
6,2024-03-24,4888.8,11.49,70.05,2.028,95.41,1490.6,11.68,0,0
6,2024-03-25,4902.6,13.79,68.59,1.965,100.13,1478.5,11.84,0,0
6,2024-03-26,4912.7,10.11,69.05,2.092,,1484.3,11.86,0,0
6,2024-03-27,4919.7,6.92,69.21,1.815,97.83,1479.0,12.01,0,0
6,2024-03-28,4931.8,12.18,70.95,2.036,98.74,1482.2,11.86,0,0
6,2024-03-29,4943.4,11.57,69.95,2.231,99.88,1489.8,11.17,0,0
6,2024-03-30,4958.9,15.54,69.05,2.233,97.55,1475.8,11.65,0,0
6,2024-03-31,4966.6,7.62,69.53,2.207,98.83,1500.8,11.96,0,0
6,2024-04-01,4979.1,12.56,71.05,2.112,97.47,1485.9,11.91,0,0
6,2024-04-02,4989.9,10.74,70.35,2.17,99.08,1484.6,12.39,0,0
6,2024-04-03,4999.7,9.79,70.77,2.023,98.84,1474.6,11.92,0,0
6,2024-04-04,5013.6,13.95,68.62,2.092,,1488.2,11.25,0,0
6,2024-04-05,5027.7,14.11,69.52,2.01,,1496.3,11.18,0,0
6,2024-04-06,5040.9,13.15,69.09,1.947,96.71,1477.0,11.67,0,0
6,2024-04-07,5047.7,6.84,71.23,2.067,97.4,1475.0,11.7,0,0
6,2024-04-08,5057.1,9.45,69.59,2.284,96.8,1483.4,11.49,0,0
6,2024-04-09,5063.6,6.47,69.16,2.071,98.14,1474.9,11.89,0,0
6,2024-04-10,5073.0,9.44,67.72,2.101,99.14,1479.4,10.9,0,0
6,2024-04-11,5085.5,12.48,71.14,,96.9,1489.7,11.52,0,0
6,2024-04-12,5096.7,11.19,71.19,2.077,98.54,1497.2,10.97,0,0
6,2024-04-13,5109.7,13.03,67.68,1.996,97.9,1490.1,11.43,0,0
6,2024-04-14,5121.3,11.51,69.94,2.146,97.11,1476.1,11.55,0,0
6,2024-04-15,5132.8,11.56,70.68,1.919,97.72,1480.8,11.97,0,0
6,2024-04-16,5143.9,11.11,70.21,2.205,98.72,1480.2,11.29,0,0
6,2024-04-17,5153.6,9.64,69.3,2.218,99.08,1483.8,11.62,0,0
6,2024-04-18,5164.0,10.47,68.78,2.022,98.45,1490.1,11.5,0,0
6,2024-04-19,5171.2,7.12,70.9,1.93,98.1,1476.6,11.62,0,0
6,2024-04-20,5185.5,14.35,70.5,2.349,98.16,1500.5,11.54,0,0
6,2024-04-21,5200.4,14.89,70.37,1.924,97.41,1474.7,11.58,0,0
6,2024-04-22,5214.1,13.66,70.9,1.985,98.24,1476.4,11.46,0,0
6,2024-04-23,5225.9,11.84,71.92,1.727,96.67,1476.6,11.77,0,0
6,2024-04-24,5237.6,11.69,69.41,2.235,98.02,1502.7,11.99,0,0
6,2024-04-25,5248.3,10.7,69.41,1.814,99.84,1496.1,11.67,0,0
6,2024-04-26,5256.6,8.31,69.33,2.102,97.7,1476.5,12.26,0,0
6,2024-04-27,5266.4,9.84,68.81,2.075,99.26,1479.3,11.68,0,0
6,2024-04-28,5282.3,15.9,70.93,2.017,98.81,1482.2,11.9,0,0
6,2024-04-29,5289.8,7.46,71.08,1.948,99.58,1479.2,11.43,0,0
6,2024-04-30,5301.2,11.43,70.8,2.095,95.01,1490.2,11.62,0,0
6,2024-05-01,5315.9,14.67,71.4,2.29,98.32,1486.9,11.56,0,0
6,2024-05-02,5326.4,10.53,69.83,1.991,98.73,1484.6,11.29,0,0
6,2024-05-03,5338.5,12.06,70.11,1.781,98.94,1489.6,11.43,0,0
6,2024-05-04,5352.8,14.28,70.38,1.757,99.34,1486.5,11.76,0,0
6,2024-05-05,5364.2,11.48,69.31,2.001,98.84,1488.4,12.04,0,0
6,2024-05-06,5377.5,13.31,68.66,1.96,98.38,1484.4,11.83,0,0
6,2024-05-07,5387.0,9.47,69.88,2.003,97.18,1496.8,11.76,0,0
6,2024-05-08,5400.3,13.33,69.26,2.072,96.24,1484.1,11.4,0,0
6,2024-05-09,5406.8,6.41,71.9,1.956,99.48,1481.8,11.8,0,0
6,2024-05-10,5414.3,7.53,68.24,2.443,97.53,1489.4,11.47,0,0
6,2024-05-11,5426.7,12.37,69.67,2.086,97.79,1487.6,11.31,0,0
6,2024-05-12,5437.1,10.49,70.02,,99.05,1482.8,11.39,0,0
6,2024-05-13,5451.4,14.28,68.9,2.005,98.12,1469.9,11.62,0,0
6,2024-05-14,5460.9,9.42,69.27,2.006,96.98,1494.3,11.5,0,0
6,2024-05-15,5474.5,13.67,69.79,1.94,96.43,1492.9,11.74,0,0
6,2024-05-16,5481.9,7.39,68.57,2.04,97.78,1476.2,11.54,0,0
6,2024-05-17,5497.2,15.3,70.14,1.8,98.24,1486.3,11.74,0,0
6,2024-05-18,5507.4,10.18,71.31,1.788,98.94,1478.8,11.56,0,0
6,2024-05-19,5515.7,8.31,69.35,1.936,98.02,1487.2,11.64,0,0
6,2024-05-20,5529.6,13.89,70.5,1.887,98.16,1491.9,11.36,0,0
6,2024-05-21,5545.1,15.48,71.44,1.936,96.82,1482.0,12.09,0,0
6,2024-05-22,5560.3,15.18,70.74,1.978,99.18,1488.7,11.17,0,0
6,2024-05-23,5568.6,8.38,69.0,1.986,101.15,1471.7,12.4,0,0
6,2024-05-24,5581.4,12.72,68.19,2.151,99.44,1476.1,11.8,0,0
6,2024-05-25,5592.8,11.47,69.42,2.145,99.35,1490.2,11.19,0,0
6,2024-05-26,5606.1,13.25,69.79,2.025,98.49,1477.9,11.69,0,0
6,2024-05-27,5617.0,10.87,67.66,2.327,97.1,1476.4,11.72,0,0
6,2024-05-28,5627.6,10.7,69.76,1.959,97.28,1477.2,12.1,0,0
6,2024-05-29,5642.5,14.83,68.9,2.154,98.8,1474.4,11.25,0,0
6,2024-05-30,5657.2,14.71,69.61,2.105,99.03,1491.0,11.25,0,0
6,2024-05-31,5671.1,13.88,69.42,1.996,97.2,1491.6,11.76,0,0
6,2024-06-01,5684.1,13.05,69.52,2.009,98.6,1476.9,11.71,0,0
6,2024-06-02,5696.9,12.78,70.48,1.963,98.25,1474.1,12.1,0,0
6,2024-06-03,5703.5,6.56,68.73,2.143,98.64,1482.3,11.36,0,0
6,2024-06-04,5717.0,13.5,67.9,2.216,98.5,1473.6,11.33,0,0
6,2024-06-05,5729.3,12.38,,2.034,98.55,1488.7,12.22,0,0
6,2024-06-06,5738.4,9.02,70.38,1.749,,1483.1,11.64,0,0
6,2024-06-07,5752.6,14.2,70.27,2.111,99.96,1480.1,11.43,0,0
6,2024-06-08,5766.9,14.32,68.85,2.002,99.56,1491.2,11.87,0,0
6,2024-06-09,5782.2,15.32,70.34,1.871,98.13,1475.5,11.04,0,0
6,2024-06-10,5792.4,10.18,68.45,2.04,96.96,1479.6,11.77,0,0
6,2024-06-11,5803.9,11.51,69.43,1.977,98.7,1473.4,11.47,0,0
6,2024-06-12,5819.0,15.06,71.25,1.864,96.68,1472.0,11.51,0,0
6,2024-06-13,5828.1,9.17,70.33,1.996,99.82,1475.8,12.05,0,0
6,2024-06-14,5842.1,13.97,69.66,2.241,97.98,1476.5,11.79,0,0
6,2024-06-15,5858.0,15.92,69.59,2.05,97.54,1475.8,11.32,0,0
6,2024-06-16,5870.5,12.52,68.63,2.033,98.72,1482.3,11.67,0,0
6,2024-06-17,5886.4,15.84,71.35,2.096,97.67,1482.2,11.69,0,0
6,2024-06-18,5897.5,11.16,70.74,2.064,97.86,1470.6,11.58,0,0
6,2024-06-19,5905.1,7.53,70.53,1.987,97.35,1489.4,11.37,0,0
6,2024-06-20,5912.8,7.76,69.64,2.058,98.77,1470.9,11.73,0,0
6,2024-06-21,5926.1,13.31,69.37,2.042,98.45,1469.2,11.87,0,0
6,2024-06-22,5932.1,6.01,68.97,1.707,99.19,1491.3,11.79,0,0
6,2024-06-23,5944.8,12.62,71.16,2.108,96.52,1474.2,11.44,0,0
6,2024-06-24,5952.3,7.51,67.92,2.036,96.92,1485.9,11.61,0,0
6,2024-06-25,5968.1,15.84,70.3,2.11,97.62,1478.3,10.99,0,0
6,2024-06-26,5975.7,7.63,68.16,2.026,99.25,1475.0,12.14,0,0
6,2024-06-27,5987.3,11.52,69.53,1.976,96.72,1473.5,11.48,0,0
6,2024-06-28,6000.0,12.69,69.71,1.886,97.29,1486.0,11.5,0,0
6,2024-06-29,6014.2,14.19,68.45,2.053,99.56,1475.5,11.26,0,0
6,2024-06-30,6024.8,10.59,68.88,2.052,98.67,1491.8,11.92,0,0
6,2024-07-01,6040.1,15.34,70.46,2.231,99.22,1470.8,11.97,0,0
6,2024-07-02,6050.9,10.8,71.21,1.956,98.05,1494.3,11.49,0,0
6,2024-07-03,6059.4,8.52,70.04,2.19,99.91,1466.4,11.32,0,0
6,2024-07-04,6071.3,11.93,69.04,2.148,96.69,1485.3,11.66,0,0
6,2024-07-05,6083.9,12.58,68.76,1.913,97.93,1473.6,11.56,0,0
6,2024-07-06,6095.0,11.07,68.99,1.821,97.84,1470.3,11.88,0,0
6,2024-07-07,6108.3,13.33,69.71,2.181,97.86,1482.2,11.62,0,0
6,2024-07-08,6118.5,10.21,69.99,2.098,96.89,1488.4,11.6,0,0
6,2024-07-09,6124.6,6.04,70.96,2.152,98.7,1481.4,11.86,0,0
6,2024-07-10,6133.2,8.65,69.66,2.051,96.92,1482.7,11.18,0,0
6,2024-07-11,6148.7,15.46,69.07,1.876,96.81,1484.6,11.56,0,0
6,2024-07-12,6162.3,13.63,68.6,,95.55,1487.9,11.71,0,0
6,2024-07-13,6170.2,7.9,69.52,2.127,97.4,1496.2,11.53,0,0
6,2024-07-14,6176.9,6.67,68.08,1.695,98.29,1477.0,11.74,0,0
6,2024-07-15,6186.4,9.51,69.13,2.101,98.43,1486.8,11.72,0,0
6,2024-07-16,6200.7,14.36,68.47,2.153,97.92,1478.4,11.92,0,0
6,2024-07-17,6207.8,7.06,69.47,2.169,97.47,1481.6,11.57,0,0
6,2024-07-18,6219.2,11.43,,2.097,97.74,1488.5,11.05,0,0
6,2024-07-19,6228.0,8.75,70.11,1.966,97.47,1484.5,11.19,0,0
6,2024-07-20,6241.3,13.26,70.42,2.019,100.19,1477.0,11.8,0,0
6,2024-07-21,6247.3,6.0,68.81,1.807,96.91,1483.8,11.71,0,0
6,2024-07-22,6256.0,8.77,71.15,2.186,97.37,1485.8,11.59,0,0
6,2024-07-23,6268.8,12.79,70.4,2.148,98.14,1488.1,11.61,0,0
6,2024-07-24,6280.3,11.47,70.36,1.979,97.04,1492.1,11.46,0,0
6,2024-07-25,6294.1,13.79,70.86,2.118,98.19,1497.3,11.46,0,0
6,2024-07-26,6301.7,7.58,69.91,2.122,96.5,1483.0,11.49,0,0
6,2024-07-27,6313.0,11.31,69.62,1.864,98.26,1474.2,11.57,0,0
6,2024-07-28,6320.9,7.96,71.08,2.334,97.7,1485.5,11.69,0,0
6,2024-07-29,6333.3,12.39,68.9,1.903,97.4,1472.3,11.63,0,0
6,2024-07-30,6340.6,7.31,69.52,1.711,97.85,1498.2,11.56,0,0
6,2024-07-31,6348.1,7.49,70.89,2.089,97.6,1478.5,11.87,0,0
6,2024-08-01,6357.4,9.28,69.52,2.079,97.74,1490.9,11.92,0,0
6,2024-08-02,6367.4,10.02,69.14,1.97,98.91,1485.5,12.06,0,0
6,2024-08-03,6378.4,10.99,68.79,2.06,99.94,1485.0,11.6,0,0
6,2024-08-04,6390.2,11.81,70.75,2.041,94.81,1465.2,11.62,0,0
6,2024-08-05,6400.9,10.69,70.87,2.032,96.66,1466.5,11.88,0,0
6,2024-08-06,6407.4,6.46,72.57,2.564,94.98,1464.5,11.86,0,0
6,2024-08-07,6416.8,9.43,74.51,2.593,95.3,1459.5,12.14,0,0
6,2024-08-08,6423.4,6.61,74.72,2.621,95.42,1458.2,12.39,0,0
6,2024-08-09,6430.6,7.18,72.11,3.069,96.78,1447.0,12.42,0,0
6,2024-08-10,6437.5,6.93,75.94,2.892,93.45,1451.1,12.46,0,0
6,2024-08-11,6445.1,7.58,76.79,3.155,93.27,1441.3,12.82,0,0
6,2024-08-12,6459.2,14.13,76.49,3.049,91.6,1442.2,13.26,0,0
6,2024-08-13,6471.5,12.28,78.82,2.994,90.93,1419.9,12.66,0,0
6,2024-08-14,6482.6,11.07,78.65,3.547,90.26,1432.9,13.1,0,0
6,2024-08-15,6495.9,13.32,77.2,3.672,89.93,1434.6,13.06,0,0
6,2024-08-16,6511.5,15.61,80.07,4.001,89.55,1415.2,12.99,1,0
6,2024-08-17,6521.7,10.18,80.44,3.675,90.82,1421.0,13.15,1,0
6,2024-08-18,6531.4,9.67,80.87,3.722,88.42,1406.0,13.36,1,0
6,2024-08-19,6547.1,15.78,82.64,4.011,88.7,1397.7,14.08,1,0
6,2024-08-20,6560.8,13.71,83.71,4.316,87.82,1397.7,14.02,1,0
6,2024-08-21,6574.6,13.77,84.52,4.034,87.85,1403.4,13.58,1,0
6,2024-08-22,6586.6,12.0,85.33,4.504,84.37,1397.6,14.14,1,0
6,2024-08-23,6597.7,11.07,84.26,4.552,85.99,1368.4,13.81,0,1
6,2024-08-24,6609.2,11.51,68.67,1.969,98.37,1474.8,11.47,0,0
6,2024-08-25,6621.7,12.52,70.0,1.897,98.04,1482.3,12.05,0,0
6,2024-08-26,6631.5,9.77,70.81,2.195,99.22,1477.3,12.25,0,0
6,2024-08-27,6645.3,13.82,70.08,1.79,98.02,1486.1,11.09,0,0
6,2024-08-28,6660.4,15.09,67.63,2.171,99.02,1481.9,11.67,0,0
6,2024-08-29,6672.1,11.71,70.28,2.101,98.31,1479.4,11.78,0,0
6,2024-08-30,6681.9,9.81,68.17,1.957,98.39,1498.8,11.57,0,0
6,2024-08-31,6694.9,12.96,70.42,,98.46,1489.3,11.7,0,0
6,2024-09-01,6702.7,7.82,69.17,1.746,97.94,1488.7,11.54,0,0
6,2024-09-02,6718.4,15.69,70.03,2.179,99.7,1476.5,11.85,0,0
6,2024-09-03,6731.0,12.58,71.83,1.864,99.22,1482.7,11.55,0,0
6,2024-09-04,6737.6,6.68,69.38,1.96,98.08,1481.9,11.82,0,0
6,2024-09-05,6748.9,11.3,68.98,2.076,98.31,1483.8,11.95,0,0
6,2024-09-06,6762.4,13.5,69.3,2.186,98.62,1479.5,11.91,0,0
6,2024-09-07,6771.2,8.78,68.23,1.886,98.95,1490.4,11.6,0,0
6,2024-09-08,6777.7,6.51,68.73,2.114,99.75,1493.7,10.98,0,0
6,2024-09-09,6788.6,10.89,70.8,1.963,99.05,1489.1,11.8,0,0
6,2024-09-10,6803.0,14.34,67.76,1.901,97.97,1482.2,11.22,0,0
6,2024-09-11,6811.5,8.52,69.1,1.782,97.32,1479.8,11.8,0,0
6,2024-09-12,6824.6,13.17,69.97,1.972,99.13,1491.7,11.77,0,0
6,2024-09-13,6834.7,10.08,69.32,1.837,98.43,1485.6,11.59,0,0
6,2024-09-14,6841.3,6.6,71.08,1.846,97.16,1487.5,11.68,0,0
6,2024-09-15,6850.4,9.04,69.56,1.956,98.99,1485.5,12.09,0,0
6,2024-09-16,6859.5,9.14,69.39,1.993,99.66,1477.1,12.05,0,0
6,2024-09-17,6874.5,15.05,69.88,1.947,98.15,1495.5,11.55,0,0
6,2024-09-18,6890.4,15.82,70.0,2.039,99.71,1502.6,11.09,0,0
6,2024-09-19,6898.5,8.1,69.73,2.282,98.91,1479.5,12.13,0,0
6,2024-09-20,6908.8,10.31,69.66,1.928,96.98,1482.7,11.18,0,0
6,2024-09-21,6924.5,15.77,67.78,1.895,98.56,1480.0,11.68,0,0
6,2024-09-22,6934.6,10.07,68.6,1.888,96.37,1477.7,11.63,0,0
6,2024-09-23,6944.1,9.49,70.31,1.611,98.49,1487.8,11.79,0,0
6,2024-09-24,6951.2,7.1,70.74,1.934,97.12,1478.4,12.05,0,0
6,2024-09-25,6964.7,13.53,71.01,2.296,98.33,1475.4,11.68,0,0
6,2024-09-26,6975.2,10.47,68.29,2.039,98.82,1486.6,11.51,0,0
6,2024-09-27,6987.6,12.39,68.89,1.968,97.55,1476.0,11.74,0,0
6,2024-09-28,6998.7,11.1,71.23,2.108,99.83,1478.1,11.25,0,0
6,2024-09-29,7006.4,7.75,69.35,1.964,97.22,1477.6,11.45,0,0
6,2024-09-30,7014.2,7.76,70.35,2.215,96.0,1486.7,11.59,0,0
6,2024-10-01,7029.6,15.4,73.1,2.01,98.11,1483.6,11.82,0,0
6,2024-10-02,7044.5,14.9,70.78,2.239,99.51,1468.1,12.07,0,0
6,2024-10-03,7056.6,12.11,69.51,2.068,98.12,1485.3,11.98,0,0
6,2024-10-04,7062.6,6.01,69.59,2.108,97.55,1476.4,11.93,0,0
6,2024-10-05,7072.9,10.33,70.26,2.006,96.49,1495.3,11.98,0,0
6,2024-10-06,7084.2,11.3,67.81,2.174,97.57,1466.4,11.83,0,0
6,2024-10-07,7094.7,10.49,70.17,2.283,97.0,1486.0,11.68,0,0
6,2024-10-08,7110.0,15.25,69.45,2.109,98.38,1489.2,11.36,0,0
6,2024-10-09,7116.4,6.41,69.65,2.002,98.47,1473.4,11.67,0,0
6,2024-10-10,7128.9,12.55,69.84,2.175,97.19,1480.8,11.16,0,0
6,2024-10-11,7138.1,9.14,71.3,1.958,97.81,1483.8,11.5,0,0
6,2024-10-12,7149.7,11.59,69.99,2.241,99.59,1481.8,11.68,0,0
6,2024-10-13,7162.2,12.56,69.97,1.953,97.71,1486.9,11.67,0,0
6,2024-10-14,7172.6,10.41,70.45,2.018,97.69,1484.3,11.47,0,0
6,2024-10-15,7180.1,7.48,69.8,2.159,98.33,1489.3,11.14,0,0
6,2024-10-16,7191.3,11.19,70.39,1.722,96.73,1485.6,11.49,0,0
6,2024-10-17,7206.6,15.33,69.62,2.076,99.09,1483.9,11.58,0,0
6,2024-10-18,7218.0,11.36,70.89,2.053,97.73,1480.8,11.71,0,0
6,2024-10-19,7225.2,7.23,71.01,1.959,96.98,1485.0,11.86,0,0
6,2024-10-20,7239.5,14.24,70.4,1.98,98.68,1497.0,11.56,0,0
6,2024-10-21,7247.7,8.22,67.44,1.902,97.65,1482.3,11.54,0,0
6,2024-10-22,7257.4,9.7,69.91,1.885,97.27,1472.8,11.47,0,0
6,2024-10-23,7267.7,10.29,67.81,1.967,98.21,1491.8,11.64,0,0
6,2024-10-24,7277.1,9.4,70.11,1.88,99.19,1499.6,11.94,0,0
6,2024-10-25,7287.1,10.04,71.33,2.105,97.73,1487.6,11.34,0,0
6,2024-10-26,7301.1,13.95,70.87,1.921,97.18,1498.7,11.07,0,0
6,2024-10-27,7309.3,8.23,69.46,2.149,95.9,1484.1,11.72,0,0
6,2024-10-28,7320.0,10.7,69.57,,96.69,1506.6,12.01,0,0
6,2024-10-29,7326.2,6.2,67.89,1.836,97.66,1471.3,11.75,0,0
6,2024-10-30,7337.3,11.08,69.74,1.996,96.83,1481.8,11.36,0,0
6,2024-10-31,7344.4,7.12,69.53,1.855,97.44,1487.8,11.63,0,0
6,2024-11-01,7353.2,8.82,68.48,2.008,100.07,1476.9,11.67,0,0
6,2024-11-02,7362.5,9.25,68.75,1.911,99.37,1492.5,11.87,0,0
6,2024-11-03,7369.3,6.82,68.53,1.84,97.32,1487.4,11.4,0,0
6,2024-11-04,7378.9,9.61,71.88,1.842,98.28,1481.3,12.13,0,0
6,2024-11-05,7389.9,10.98,69.85,2.205,97.06,1486.4,11.53,0,0
6,2024-11-06,7400.2,10.31,70.49,2.134,99.7,1484.6,11.46,0,0
6,2024-11-07,7409.0,8.8,70.65,1.832,98.21,1488.2,11.74,0,0
6,2024-11-08,7418.0,8.95,71.34,1.91,99.19,1481.1,11.24,0,0
6,2024-11-09,7430.3,12.34,71.31,2.252,97.35,1465.3,12.27,0,0
6,2024-11-10,7443.5,13.18,70.68,2.025,99.74,1489.9,11.8,0,0
6,2024-11-11,7455.2,11.77,68.21,1.977,97.7,1482.5,11.57,0,0
6,2024-11-12,7471.0,15.76,70.68,2.045,96.38,1476.7,11.36,0,0
6,2024-11-13,7486.5,15.45,69.33,2.068,97.97,1480.0,11.6,0,0
6,2024-11-14,7493.4,6.98,68.47,2.027,97.45,1481.4,11.95,0,0
6,2024-11-15,7502.1,8.61,69.36,1.908,99.15,1471.1,11.54,0,0
6,2024-11-16,7516.7,14.68,69.88,1.731,97.52,1475.9,11.43,0,0
6,2024-11-17,7523.0,6.3,67.17,2.026,98.68,1482.1,11.87,0,0
6,2024-11-18,7535.0,11.92,70.13,1.751,97.46,1481.6,11.34,0,0
6,2024-11-19,7550.5,15.54,70.87,1.956,97.3,1475.5,11.73,0,0
6,2024-11-20,7563.3,12.79,69.82,1.931,98.14,1472.7,11.78,0,0
6,2024-11-21,7570.2,6.92,68.65,1.92,98.67,1476.2,11.77,0,0
6,2024-11-22,7583.7,13.48,70.34,2.093,96.58,1485.4,11.79,0,0
6,2024-11-23,7593.5,9.76,69.7,1.997,99.06,1477.8,11.37,0,0
6,2024-11-24,7608.7,15.22,71.47,2.1,99.08,1490.0,11.6,0,0
6,2024-11-25,7617.5,8.86,67.43,1.759,97.84,1492.3,11.58,0,0
6,2024-11-26,7628.3,10.73,67.16,2.142,97.95,1497.0,11.7,0,0
6,2024-11-27,7641.7,13.47,69.63,2.167,95.49,1488.0,11.12,0,0
6,2024-11-28,7650.3,8.58,69.27,2.021,99.94,1486.4,11.24,0,0
6,2024-11-29,7658.1,7.82,70.0,2.319,97.82,1494.0,12.31,0,0
6,2024-11-30,7664.1,6.03,70.15,2.13,99.22,1473.3,11.87,0,0
6,2024-12-01,7675.0,10.88,71.25,2.024,97.54,1488.0,11.59,0,0
6,2024-12-02,7690.3,15.29,69.49,2.244,98.14,1490.6,11.68,0,0
6,2024-12-03,7699.1,8.81,70.18,2.042,98.66,1482.9,12.26,0,0
6,2024-12-04,7705.6,6.43,68.42,1.89,97.68,1489.6,11.09,0,0
6,2024-12-05,7717.8,12.2,72.2,2.151,96.58,1480.3,11.69,0,0
6,2024-12-06,7724.3,6.56,70.84,2.256,98.01,1483.3,11.55,0,0
6,2024-12-07,7735.4,11.07,70.61,1.799,96.73,1485.9,12.03,0,0
6,2024-12-08,7745.2,9.82,68.92,1.959,97.28,1485.7,11.83,0,0
6,2024-12-09,7756.0,10.75,71.09,1.952,97.51,1471.9,12.31,0,0
6,2024-12-10,7763.6,7.63,70.74,1.838,98.22,1478.9,11.9,0,0
6,2024-12-11,7770.5,6.9,70.37,1.987,97.5,1483.3,11.52,0,0
6,2024-12-12,7784.0,13.49,69.63,1.912,96.92,1486.1,11.59,0,0
6,2024-12-13,7792.4,8.46,68.68,2.092,98.33,1488.4,11.86,0,0
6,2024-12-14,7806.4,14.0,69.67,2.103,98.79,1483.2,12.09,0,0
6,2024-12-15,7820.0,13.58,68.94,2.05,96.75,1491.9,11.44,0,0
6,2024-12-16,7828.0,7.98,70.11,2.061,98.16,1480.7,11.73,0,0
